id,nombreInstitucion,codigoInstitucion,codigoCutComuna,nombreComuna,formaAudiencia,fechainicioAudienca,duracionMinutoAudiencia,codigoAudienciaInstitucion,lugarAudiencia,observacionesMateriaAudiencia,descripcionMateria,codigoActualDatasetRegistroPasivo,codigoPasivoInstitucion,nombrePasivoInstitucion,cargoNombrePasivo,nombrePasivo,apellidosPasivo,codigoNacionalidadIsoPasivo,fechaInicioPasivo,fechaTerminoPasivo,linkAudienciaReunionPasivo,linkViajesPasivo,linkDonativosPasivo,cargoFuncionPasivo,codigoActualDatasetRegistroActivo,codigoActualDatasetRegistroEntidadActivo,nombreActivo,apellidosActivo,documentoPaisActivo,codigoNacionalidadActivo,remuneradoActivo,nombreInstitucionActivo,codigoInstitucionActivo,rutActivo,codigoInternacionalActivo,nombreEntidadActivo,giroActivo,representanteActivo,naturalezaActivo,administradorActivo,tipoEntidadActivo
179093,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2016-06-17 15:00:00,30,AR3951,Ex Congreso,Nuestro Hospital Padre Hurtado es de Carácter experimental DFL N°29 y tenemos reglamentos propios  es de suma importancia este proyecto que beneficiaría a 1500 funcionarios. Proyecto remuneración  creación Carrera Funcionaría y otros.  La presentación requiere ser presentada directamente para poder ser explicado.,Ninguna de las anteriores.,80230,NR006-SP048,CAMARA DE DIPUTADOS,Diputado,Tucapel,Jiménez Fuentes,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=48&parid=856,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=48,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=48,Diputado,446858,,Rossana,Rojas Arraigada,CHL,CHL,0,,,,,,,,,,
179105,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2016-06-20 21:45:00,50,AR4062,Ex Congreso Nacional,analizar  nuevas estrategias de trabajo en conjunto para fortalecer el apoyo al PDL en tramitación.,Ninguna de las anteriores.,80271,NR006-SP039,CAMARA DE DIPUTADOS,Diputado,Karla,Rubilar Barahona,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=39&parid=891,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=39,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=39,Diputado,446896,,Ana María,Gazmuri Viera,CHL,CHL,0,,,,,,,,,,
179109,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2016-06-21 16:30:00,30,AR4058,Congreso Nacional,Incentivo retiro de los asistentes de educación,Ninguna de las anteriores.,80189,NR006-SP108,CAMARA DE DIPUTADOS,Diputado,Jaime,Bellolio Avaria,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=108&parid=970,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=108,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=108,Diputado,446913,,Mario,Palma,CHL,CHL,0,,,,,,,,,,
179114,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2016-06-22 16:00:00,30,AR4028,congreso nacional,Ley de Inclusión Escolar.,Ninguna de las anteriores.,80189,NR006-SP108,CAMARA DE DIPUTADOS,Diputado,Jaime,Bellolio Avaria,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=108&parid=970,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=108,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=108,Diputado,446926,,Alejandro ,Aguilar,CHL,CHL,0,,,,,,,,,,
179116,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2016-06-23 16:40:00,30,AR3964,Congreso Nacional.,Situaciones anómalas acontecidas en Instituto Nacional de Deportes de Chile ,Ninguna de las anteriores.,80269,NR006-SP025,CAMARA DE DIPUTADOS,Diputado,Alberto,Robles Pantoja,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=25&parid=888,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=25,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=25,Diputado,446935,,Paulina,Gutiérrez Pacheco,CHL,CHL,0,,,,,,,,,,
179118,CAMARA DE DIPUTADOS,nr006,13103,Cerro Navia,Presencial,2016-06-23 21:00:00,45,AR4042,oficina distrital avda. neptuno 01542 (ex 01592),Ley de Inclusión Escolar.,Ninguna de las anteriores.,80217,NR006-SP040,CAMARA DE DIPUTADOS,Diputado,Cristina,Girardi Lavín,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=40&parid=936,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=40,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=40,Diputado,446942,,Anita,Meirone,CHL,CHL,0,,,,,,,,,,
179119,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2016-06-23 22:00:00,90,AR4101,Ex Congreso Nacional ,Gastos reservados FFAA  gastos rotativos y su uso.,Ninguna de las anteriores.,80268,NR006-SP031,CAMARA DE DIPUTADOS,Diputado,Gaspar,Rivas Sánchez,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=31&parid=948,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=31,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=31,Diputado,446944,,BENITO,DE LA FUENTE,CHL,CHL,0,,,,,,,,,,
179121,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2016-06-24 16:30:00,60,AR3778,Ex Congreso Santiago,La minera Teck Carmen de Andacollo tiene la intención de conversar con el diputado por estos 4 temas: Vibraciones Chepiquilla  Plan de Descontaminación Atmosférico(PDA)   Situación Puerto  contratistas. ,Ninguna de las anteriores.,80215,NR006-SP096,CAMARA DE DIPUTADOS,Diputado,Sergio,Gahona Salazar,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=96&parid=985,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=96,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=96,Diputado,446953,,Amparo,Cornejo,CHL,CHL,0,,,,,,,,,,
179124,CAMARA DE DIPUTADOS,nr006,8110,Talcahuano,Presencial,2016-06-28 15:00:00,15,AR3946,Oficina distrital Talcahuano,Estudio de percepción de imagen 2015 para empresa CGE: responder presencialmente encuesta de 15 minutos.,Ninguna de las anteriores.,80193,NR006-SP070,CAMARA DE DIPUTADOS,Diputado,Cristián,Campos Jara,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=70&parid=929,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=70,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=70,Diputado,446968,,MARIA SOLEDAD,ULLO SANCHEZ,CHL,CHL,1,,,,,,,,,,
179130,CAMARA DE DIPUTADOS,nr006,5801,Quilpué,Presencial,2016-06-28 19:30:00,15,AR4125,Oficina Distrital de Quilpué ,Mejoras en calle Montevideo de Quilpué para acceso a discapacitados ,Ninguna de las anteriores.,80278,NR006-SP032,CAMARA DE DIPUTADOS,Diputado,Marcelo,Schilling Rodríguez,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=32&parid=920,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=32,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=32,Diputado,446982,,ARTURO,CÁRDENAS PALMA ,CHL,CHL,0,,,,,,,,,,
179131,CAMARA DE DIPUTADOS,nr006,13401,San Bernardo,Presencial,2016-06-28 20:00:00,30,AR3577,Urmeneta 721,Plan de inversión.  Plan de invierno. Campaña Numeración. Capacitación  instituciones de emergencia. Recepción Prioridades.   Plan de Trabajo con autoridades 2016,Ninguna de las anteriores.,80189,NR006-SP108,CAMARA DE DIPUTADOS,Diputado,Jaime,Bellolio Avaria,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=108&parid=970,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=108,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=108,Diputado,446985,,Rodrigo Antonio ,Urzúa Maturana ,CHL,CHL,0,,,,,,,,,,
179134,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2016-06-29 15:30:00,60,AR4057,Ex-Congreso Nacional. Compañía Nº 1131  Santiago,Ley de Inclusión Escolar.,Ninguna de las anteriores.,80294,NR006-SP017,CAMARA DE DIPUTADOS,Diputado,Camila,Vallejo Dowling,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=17&parid=1006,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=17,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=17,Diputado,446992,,Beatriz,Bahamonde,CHL,CHL,0,,,,,,,,,,
179139,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2016-06-30 14:40:00,20,AR3941,Of 2da.Vicepresidencia  ex Congreso Nacional  SANTIAGO,Presentación propuesta y homologación Acuerdos MINSAL con otros gremios de la salud. Volver al sistema centralizado es decir depender del Servicio Sur Oriente como antes del 2004. ,Ninguna de las anteriores.,80280,NR006-SP038,CAMARA DE DIPUTADOS,Diputado,Gabriel,Silber Romo,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=38&parid=898,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=38,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=38,Diputado,447010,,Victor ,Maturana,CHL,CHL,0,,,,,,,,,,
179141,CAMARA DE DIPUTADOS,nr006,8101,Concepción,Presencial,2016-06-30 15:30:00,30,AR3931,Barros Arana 188 segundo piso,Temas de servicio al cliente y calidad de suministro.,Ninguna de las anteriores.,80257,NR006-SP010,CAMARA DE DIPUTADOS,Diputado,José Miguel,Ortiz Novoa,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=10&parid=879,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=10,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=10,Diputado,447013,,Miguel  Angel                                              Miguel  Angel                            ,Veloso Herrera,CHL,CHL,0,,,,,,,,,,
179146,CAMARA DE DIPUTADOS,nr006,8301,Los Ángeles,Presencial,2016-06-30 16:45:00,30,AR4143,Valdivia 300,Asociación en enfermeros y enfermeras Hospital Base de Los Angeles (ASENF) ,Ninguna de las anteriores.,80261,NR006-SP076,CAMARA DE DIPUTADOS,Diputado,José,Pérez Arriagada,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=76&parid=885,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=76,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=76,Diputado,447027,,Yesica,Acuña,CHL,CHL,0,,,,,,,,,,
179149,CAMARA DE DIPUTADOS,nr006,9101,Temuco,Presencial,2016-06-30 22:00:00,45,AR3810,Los Apeninos 535  Temuco,Situación actual de centro hospitalario Dr. Hernán Henriquez Aravena de Temuco. Listas de espera quirúrgicas. Necesidad jardín infantil y sala cuna. Casino y alimentación de funcionarios. Ampliación del centro hospitalario. Brecha de funcionarios desde el 2010.,Ninguna de las anteriores.,80205,NR006-SP080,CAMARA DE DIPUTADOS,Diputado,José Manuel,Edwards Silva,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=80&parid=935,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=80,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=80,Diputado,447045,,Alejandra,Vásquez Sarabia,CHL,CHL,0,,,,,,,,,,
179150,CAMARA DE DIPUTADOS,nr006,9209,Renaico,Presencial,2016-06-30 22:30:00,60,AR4123,sector El Almendro s/n ,#NAME?,Ninguna de las anteriores.,80266,NR006-SP114,CAMARA DE DIPUTADOS,Diputado,Jorge,Rathgeb Schifferli,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=114&parid=999,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=114,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=114,Diputado,447048,,Marco ,Lagos Nazal,CHL,CHL,0,,,,,,,,,,
179152,CAMARA DE DIPUTADOS,nr006,8301,Los Ángeles,Presencial,2016-07-01 14:00:00,30,AR4141,Valdivia 300,Temas de servicio al cliente y calidad de suministro.,Ninguna de las anteriores.,80261,NR006-SP076,CAMARA DE DIPUTADOS,Diputado,José,Pérez Arriagada,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=76&parid=885,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=76,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=76,Diputado,447057,,Rodrigo ,Escares,CHL,CHL,0,,,,,,,,,,
179155,CAMARA DE DIPUTADOS,nr006,1101,Iquique,Presencial,2016-07-01 17:30:00,30,AR4174,oficina de iquique,Ley de exclusividad universitaria. SAR  diseño de políticas públicas.,Ninguna de las anteriores.,80220,NR006-SP021,CAMARA DE DIPUTADOS,Diputado,Hugo,Gutiérrez Gálvez,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=21&parid=937,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=21,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=21,Diputado,447065,,Suzy Mariannela,Marín Araya,CHL,CHL,0,,,,,,,,,,
179163,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2016-07-04 15:00:00,30,AR4105,Ex Congreso.,Ley de Garantía de Derechos de la Niñez y Adolescencia,Ninguna de las anteriores.,80230,NR006-SP048,CAMARA DE DIPUTADOS,Diputado,Tucapel,Jiménez Fuentes,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=48&parid=856,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=48,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=48,Diputado,447090,,Francis Elizabeth,Valverde Mosquera,CHL,CHL,0,,,,,,,,,,
179167,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2016-07-04 15:00:00,30,AR4109,Ex - Congreso,Ley de Garantía de Derechos de la Niñez y Adolescencia,Ninguna de las anteriores.,80230,NR006-SP048,CAMARA DE DIPUTADOS,Diputado,Tucapel,Jiménez Fuentes,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=48&parid=856,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=48,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=48,Diputado,447098,,Jorge Arturo,Martínez Muñoz,CHL,CHL,0,,,,,,,,,,
179172,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2016-07-04 19:30:00,30,AR4097,Congreso Santiago,Análisis a la discusión legislativa de iniciativas que modificarán el marco en que se desarrollan los Institutos Profesionales y Centros de Formación Técnica acreditados.,Ninguna de las anteriores.,80189,NR006-SP108,CAMARA DE DIPUTADOS,Diputado,Jaime,Bellolio Avaria,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=108&parid=970,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=108,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=108,Diputado,447110,,Gonzalo,Vargas Otte,CHL,CHL,0,,,,,,,,,,
179176,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2016-07-04 21:00:00,40,AR4136,Comité independiente Ex Congreso Nacional,Transformación evolutiva en desarrollo,Ninguna de las anteriores.,80271,NR006-SP039,CAMARA DE DIPUTADOS,Diputado,Karla,Rubilar Barahona,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=39&parid=891,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=39,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=39,Diputado,447119,,Paulina,Gonzalez Cespedes,CHL,CHL,0,,,,,,,,,,
179182,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2016-07-05 17:00:00,15,AR3943,Congreso,Situación laboral en la industria gastronómica.,Ninguna de las anteriores.,80193,NR006-SP070,CAMARA DE DIPUTADOS,Diputado,Cristián,Campos Jara,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=70&parid=929,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=70,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=70,Diputado,447135,,Luis Fernando,Laso Richards,CHL,CHL,1,,,,,,,,,,
179185,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2016-07-05 20:30:00,70,AR4155,Comité DC.,Cumplimiento de protocolo de acuerdo realizado entre el ministerio de salud y funcionario del Hospital padre Hurtado,Ninguna de las anteriores.,80185,NR006-SP106,CAMARA DE DIPUTADOS,Diputado,Claudio,Arriagada Macaya,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=106&parid=969,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=106,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=106,Diputado,447151,,víctor ,maturana,CHL,CHL,0,,,,,,,,,,
179186,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2016-07-05 21:00:00,30,AR4193,Cámara de Diputados  Segundo Piso,situación de salud de su hijo que es miembro del Ejercito de Chile.,Ninguna de las anteriores.,80268,NR006-SP031,CAMARA DE DIPUTADOS,Diputado,Gaspar,Rivas Sánchez,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=31&parid=948,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=31,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=31,Diputado,447153,,Enrique,Camus Aravena,CHL,CHL,0,,,,,,,,,,
179194,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2016-07-07 16:30:00,30,AR4111,Av. Pedro Montt S/N Congreso Nacional.,Reforma a la Educación Superior.,Ninguna de las anteriores.,80269,NR006-SP025,CAMARA DE DIPUTADOS,Diputado,Alberto,Robles Pantoja,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=25&parid=888,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=25,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=25,Diputado,447169,,Ramón,Berríos Arroyo,CHL,CHL,0,,,,,,,,,,
179207,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2016-07-11 14:30:00,30,AR3825,Bancada PS  Ex Congreso.,Política nacional sobre cultura  Concejo Calificador Cinematográfico  Ministerio de Cultura y otros proyectos de ley.,Ninguna de las anteriores.,80259,NR006-SP006,CAMARA DE DIPUTADOS,Diputado,Denise,Pascal Allende,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=6&parid=883,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=6,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=6,Diputado,447201,,Enrique Alejandro ,Parra Balladares,CHL,CHL,0,,,,,,,,,,
179208,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2016-07-11 15:30:00,30,AR4217,Ex Congreso Nacional,Temas relaciones a Adultos Mayores.,Ninguna de las anteriores.,80263,NR006-SP105,CAMARA DE DIPUTADOS,Diputado,Jaime,Pilowsky Greene,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=105&parid=996,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=105,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=105,Diputado,447205,,Ruth,Rodriguez,CHL,CHL,0,,,,,,,,,,
179211,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2016-07-11 18:00:00,45,AR4206,Ex Congreso,Discutir temas centrales  del PL Educación Superior ingresado por el gobierno,Ninguna de las anteriores.,80227,NR006-SP103,CAMARA DE DIPUTADOS,Diputado,Giorgio,Jackson Drago,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=103&parid=987,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=103,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=103,Diputado,447210,,Jaime ,Cabañas,CHL,CHL,0,,,,,,,,,,
179212,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2016-07-11 20:30:00,60,AR4284,Marchant Pereira 367  off 601,Exposición de realidad política nacional ,Ninguna de las anteriores.,80231,NR006-SP046,CAMARA DE DIPUTADOS,Diputado,José Antonio,Kast Rist,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=46&parid=857,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=46,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=46,Diputado,447215,,Jorge,Sandrock,CHL,CHL,1,,,,,,,,,,
179216,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2016-07-12 17:00:00,20,AR4145,Camara Diputados,Uso y beneficio de la tobillera electrónica o brazalete electrónico en monitoreo telemático para fortalecer la seguridad ciudadana.,Ninguna de las anteriores.,80209,NR006-SP100,CAMARA DE DIPUTADOS,Diputado,Daniel,Farcas Guendelman,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=100&parid=980,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=100,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=100,Diputado,447224,,Francisco,Toro,CHL,CHL,0,,,,,,,,,,
179217,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2016-07-12 19:15:00,45,AR4122,Congreso Nacional Comite RN 4TO Piso,Reunión informativa sobre plan preventivo de invierno entre otros temas.,Ninguna de las anteriores.,80262,NR006-SP052,CAMARA DE DIPUTADOS,Diputado,Leopoldo,Pérez Lahsen,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=52&parid=946,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=52,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=52,Diputado,447226,,Rodrigo Antonio ,Urzúa Maturana ,CHL,CHL,0,,,,,,,,,,
179220,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2016-07-13 15:00:00,30,AR4090,Camara de Diputados  Congreso Nacional,Estado de avance del proyecto de ley sobre despenalización del aborto por tres causales.,Ninguna de las anteriores.,80194,NR006-SP101,CAMARA DE DIPUTADOS,Diputado,Karol,Cariola Oliva,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=101&parid=973,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=101,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=101,Diputado,447234,,Yolanda Rosa,Soto Gonzalez,CHL,CHL,0,,,,,,,,,,
179223,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2016-07-13 16:00:00,40,AR4194,Congreso Nacional,Temas de trabajo pesado de trabajadores del Transantiago y quiebra de empresas Subus y Alsacia. ,Ninguna de las anteriores.,80237,NR006-SP055,CAMARA DE DIPUTADOS,Diputado,Felipe,Letelier Norambuena,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=55&parid=177,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=55,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=55,Diputado,447238,,Luis Guillermo,Campos Salas,CHL,CHL,0,,,,,,,,,,
179244,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2016-07-18 22:45:00,30,AR4218,ExCongreso Nacional,Actualización estado de proyectos Barrick en Chile.,Ninguna de las anteriores.,80215,NR006-SP096,CAMARA DE DIPUTADOS,Diputado,Sergio,Gahona Salazar,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=96&parid=985,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=96,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=96,Diputado,447308,,René ,Muga Escobar ,CHL,CHL,0,,,,,,,,,,
